Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2015,Nissan,NSX,INFINITI,INFINITI Q50 PREMIUM AWD,HRB102,3,3.7,ENSXV03.7GAA,Car,328,6,AV37DAAJ,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,3.13,31.9,1,Not eqipped,ENSX10025833,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0162,0.367,382,0.0171,,0.0032,0.01,23.3,MPG,,,,,35.9,0.3733,0.01369,14.24,0.1592,0.01472,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q50 PREMIUM AWD,HRB102,3,3.7,ENSXV03.7GAA,Car,328,6,AV37DAAJ,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,3.13,31.9,1,Not eqipped,ENSX10025834,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.007,0.0756,238,0.0059,,0.0012,0.01,37.4,MPG,,,,,35.9,0.3733,0.01369,14.24,0.1592,0.01472,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q50 PREMIUM AWD,HRB102,4,3.7,ENSXV03.7GAA,Car,328,6,AV37DAAJ,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,3.13,31.9,1,Not eqipped,ENSX10025835,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0168,0.2795,385,0.0144,,0.0032,0.01,23.1,MPG,,,,,35.9,0.3733,0.01369,14.24,0.1592,0.01472,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q50 PREMIUM AWD,HRB102,4,3.7,ENSXV03.7GAA,Car,328,6,AV37DAAJ,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,3.13,31.9,1,Not eqipped,ENSX10025836,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0128,0.0889,235,0.0083,,0.0024,0.01,37.8,MPG,,,,,35.9,0.3733,0.01369,14.24,0.1592,0.01472,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q50 PREMIUM AWD,HRB102,5,3.7,ENSXV03.7GAA,Car,328,6,AV37DAAJ,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4000,3.13,31.9,1,Not eqipped,ENSX91001746,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0180149,0.2972017,379.290488,0.0267154,,0.004319,0.01,23.5,MPG,22.0847624,22.3880901,27.3826429,,35.16,0.3645,0.01371,12.27,0.1828,0.01433,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q50 PREMIUM AWD,HRB102,5,3.7,ENSXV03.7GAA,Car,328,6,AV37DAAJ,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4000,3.13,31.9,1,Not eqipped,ENSX91001747,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0057161,0.0608433,232.6634131,0.0044938,,0.0013455,0.01,38.3,MPG,,,,,35.16,0.3645,0.01371,12.27,0.1828,0.01433,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q50 PREMIUM AWD,HRB102,6,3.7,ENSXV03.7GAA,Car,328,6,AV37DAAJ,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4000,3.13,31.9,1,Not eqipped,ENSX91001734,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0192996,0.3394397,379.3905424,0.0206873,,0.0046283,0.01,23.5,MPG,22.3081573,22.3449239,27.2160799,,35.16,0.3645,0.01371,12.27,0.1828,0.01433,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q50 PREMIUM AWD,HRB102,6,3.7,ENSXV03.7GAA,Car,328,6,AV37DAAJ,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4000,3.13,31.9,1,Not eqipped,ENSX91001735,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0128126,0.0873678,234.0686641,0.0131466,,0.0029227,0.01,38.1,MPG,,,,,35.16,0.3645,0.01371,12.27,0.1828,0.01433,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q50S Q50 HYBRID SPORT 4WD,HSB051,1,3.5,ENSXV03.5GCB,Car,301,6,AQ35HAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,2.61,26.6,1,Not eqipped,ENSX10024356,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0327,0.427,242,0.0205,,0.0054,0.01,36.7,MPG,,,,,39.91,0.4708,0.01157,21.99,-0.1836,0.01753,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI Q50S Q50 HYBRID SPORT 4WD,HSB051,1,3.5,ENSXV03.5GCB,Car,301,6,AQ35HAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,2.61,26.6,1,Not eqipped,ENSX10024357,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0013,0.055,178,0.0039,,0,0.01,50,MPG,,,,,39.91,0.4708,0.01157,21.99,-0.1836,0.01753,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI Q50S Q50 HYBRID SPORT AWD,HSB051,0,3.5,ENSXV03.5GCB,Car,301,6,AQ35HAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,2.61,26.6,1,Not eqipped,ENSX10024353,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0319,0.4374,248,0.0249,,0.0045,0.01,35.8,MPG,,,,,39.91,0.4708,0.01157,21.99,-0.1836,0.01753,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI Q50S Q50 HYBRID SPORT AWD,HSB051,0,3.5,ENSXV03.5GCB,Car,301,6,AQ35HAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,2.61,26.6,1,Not eqipped,ENSX10024354,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0011,0.0523,178,0.0034,,0,0.01,50,MPG,,,,,39.91,0.4708,0.01157,21.99,-0.1836,0.01753,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI Q50S Q50 HYBRID SPORT AWD,HSB052,1,3.5,ENSXV03.5GCB,Car,301,6,AQ35HAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,2.61,26.1,1,Not eqipped,ENSX10024345,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0287,0.3804,257,0.017,,0.0034,0.01,34.5,MPG,,,,,44.67,0.5332,0.01199,27.83,-0.1129,0.01802,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI Q50S Q50 HYBRID SPORT AWD,HSB052,1,3.5,ENSXV03.5GCB,Car,301,6,AQ35HAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,2.61,26.1,1,Not eqipped,ENSX10024346,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.004,0.058,203,0.0023,,0.0004,0.01,43.8,MPG,,,,,44.67,0.5332,0.01199,27.83,-0.1129,0.01802,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI Q50S Q50 HYBRID SPORT AWD,HSB052,2,3.5,ENSXV03.5GCB,Car,301,6,AQ35HAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,2.61,26.1,1,Not eqipped,ENSX10024349,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0297,0.351,254,0.0199,,0.0035,0.01,35,MPG,,,,,44.67,0.5332,0.01199,27.83,-0.1129,0.01802,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI Q50S Q50 HYBRID SPORT AWD,HSB052,2,3.5,ENSXV03.5GCB,Car,301,6,AQ35HAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,2.61,26.1,1,Not eqipped,ENSX10024350,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0042,0.0865,205,0.0062,,0.0007,0.01,43.4,MPG,,,,,44.67,0.5332,0.01199,27.83,-0.1129,0.01802,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7,DNE532,0,3.7,ENSXV03.7GAA,Car,330,6,AV37DAA7,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,3.36,32.9,1,Not eqipped,ENSX91001894,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0196956,0.4485566,385.1874427,0.0264765,,0.0057442,0.01,23.1,MPG,21.6062692,22.2028902,26.6430918,,34.39,0.3584,0.01574,13.4,0.1544,0.01664,TWC,Three-way catalyst,N,E,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7,DNE532,0,3.7,ENSXV03.7GAA,Car,330,6,AV37DAA7,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,3.36,32.9,1,Not eqipped,ENSX91001897,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0125689,0.1645281,245.2058571,0.0142889,,0.0030868,0.01,36.4,MPG,,,,,34.39,0.3584,0.01574,13.4,0.1544,0.01664,TWC,Three-way catalyst,N,E,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7,DNE532,1,3.7,ENSXV03.7GAA,Car,330,6,AV37DAA7,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,3.36,32.9,1,Not eqipped,ENSX91001906,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0176938,0.0920965,249.4591824,0.0144834,,0.0027571,0.01,35.8,MPG,,,,,34.39,0.3584,0.01574,13.4,0.1544,0.01664,TWC,Three-way catalyst,N,E,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7,DNE532,1,3.7,ENSXV03.7GAA,Car,330,6,AV37DAA7,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,3.36,32.9,1,Not eqipped,ENSX91001908,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0340042,0.4059738,406.2852723,0.0265257,,0.0057289,0.01,21.9,MPG,18.9736968,21.5859773,25.7412886,,34.39,0.3584,0.01574,13.4,0.1544,0.01664,TWC,Three-way catalyst,N,E,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7 AWD,DNE673,1,3.7,ENSXV03.7GAB,Car,330,6,AV37DAA9,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,32.4,1,Not eqipped,ENSX10025322,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0072,0.1542,262,0.0037,,0.0012,0.01,33.9,MPG,,,,,43.05,0.4634,0.01781,19.55,0.1586,0.01952,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7 AWD,DNE673,1,3.7,ENSXV03.7GAB,Car,330,6,AV37DAA9,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,32.4,1,Not eqipped,ENSX10027735,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.014,0.2919,402,0.0231,,0.0019,0.01,22.2,MPG,,,,,43.05,0.4634,0.01781,19.55,0.1586,0.01952,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7 AWD,DNE673,2,3.7,ENSXV03.7GAB,Car,330,6,AV37DAA9,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,32.4,1,Not eqipped,ENSX10025325,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0092,0.1589,264,0.0049,,0.0018,0.01,33.7,MPG,,,,,43.05,0.4634,0.01781,19.55,0.1586,0.01952,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7 AWD,DNE673,2,3.7,ENSXV03.7GAB,Car,330,6,AV37DAA9,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,32.4,1,Not eqipped,ENSX10027736,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0159,0.3286,401,0.02,,0.0027,0.01,22.2,MPG,,,,,43.05,0.4634,0.01781,19.55,0.1586,0.01952,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7 AWD,DNE673,3,3.7,ENSXV03.7GAB,Car,330,6,AV37DAA9,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,32.9,1,Not eqipped,ENSX10025327,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0084,0.1366,260,0.0049,,0.0016,0.01,34.2,MPG,,,,,41.87,0.4506,0.01718,19.55,0.1586,0.01952,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7 AWD,DNE673,3,3.7,ENSXV03.7GAB,Car,330,6,AV37DAA9,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,32.9,1,Not eqipped,ENSX10027737,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0156,0.494,401,0.0243,,0.0028,0.01,22.2,MPG,,,,,41.87,0.4506,0.01718,19.55,0.1586,0.01952,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7 AWD,DNE673,4,3.7,ENSXV03.7GAB,Car,330,6,AV37DAA9,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,32.9,1,Not eqipped,ENSX10025329,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0059,0.101,258,0.0038,,0.0011,0.01,34.5,MPG,,,,,41.87,0.4506,0.01718,19.55,0.1586,0.01952,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 3.7 AWD,DNE673,4,3.7,ENSXV03.7GAB,Car,330,6,AV37DAA9,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,32.9,1,Not eqipped,ENSX10027738,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0165,0.4574,402,0.025,,0.0036,0.01,22.1,MPG,,,,,41.87,0.4506,0.01718,19.55,0.1586,0.01952,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,1,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.2,1,Not eqipped,FNSX10032754,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0206,0.5525,460,0.0133,,0.012,,19.3,MPG,,,,,45.28,0.4874,0.01786,27.45,0.0086,0.02203,TWC,Three-way catalyst,N,E,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,1,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.2,1,Not eqipped,FNSX10032755,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0261,0.4588,282,0.0166,,0.0105,,31.5,MPG,,,,,45.28,0.4874,0.01786,27.45,0.0086,0.02203,TWC,Three-way catalyst,N,E,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,2,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.2,1,Not eqipped,FNSX10032756,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0203,0.5952,460,0.0118,,0.012,,19.3,MPG,,,,,45.28,0.4874,0.01786,27.45,0.0086,0.02203,TWC,Three-way catalyst,N,E,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,2,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.2,1,Not eqipped,FNSX10032757,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0274,0.446,281,0.0191,,0.0113,,31.6,MPG,,,,,45.28,0.4874,0.01786,27.45,0.0086,0.02203,TWC,Three-way catalyst,N,E,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,3,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.6,1,Not eqipped,FNSX10030031,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.02,0.6311,450,0.0141,,0.0104,,19.8,MPG,,,,,43.77,0.4712,0.0174,25.94,-0.0439,0.02201,TWC,Three-way catalyst,N,C,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,3,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.6,1,Not eqipped,FNSX10030032,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0083,0.1523,275,0.0063,,0.0049,,32.4,MPG,,,,,43.77,0.4712,0.0174,25.94,-0.0439,0.02201,TWC,Three-way catalyst,N,C,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,3,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.6,1,Not eqipped,FNSX10032758,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.02,0.6311,449,0.0141,,0.0104,,19.8,MPG,,,,,43.77,0.4712,0.0174,25.94,-0.0439,0.02201,TWC,Three-way catalyst,N,D,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,3,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.6,1,Not eqipped,FNSX10032759,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0083,0.1523,273,0.0063,,0.0049,,32.5,MPG,,,,,43.77,0.4712,0.0174,25.94,-0.0439,0.02201,TWC,Three-way catalyst,N,D,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,4,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.6,1,Not eqipped,FNSX10030059,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0207,0.6578,452,0.0099,,0.0117,,19.7,MPG,,,,,43.77,0.4712,0.0174,25.94,-0.0439,0.02201,TWC,Three-way catalyst,N,C,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,4,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.6,1,Not eqipped,FNSX10030098,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0145,0.204,276,0.0089,,0.0074,,32.3,MPG,,,,,43.77,0.4712,0.0174,25.94,-0.0439,0.02201,TWC,Three-way catalyst,N,C,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,4,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.6,1,Not eqipped,FNSX10032760,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0207,0.6578,451,0.0099,,0.0117,,19.7,MPG,,,,,43.77,0.4712,0.0174,25.94,-0.0439,0.02201,TWC,Three-way catalyst,N,D,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,4,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,2.61,25.6,1,Not eqipped,FNSX10032761,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0145,0.204,274,0.0089,,0.0074,,32.4,MPG,,,,,43.77,0.4712,0.0174,25.94,-0.0439,0.02201,TWC,Three-way catalyst,N,D,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,5,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,2.61,25.6,1,Not eqipped,FNSX10031476,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0192,0.5686,436,0.0116,,0.0095,,20.4,MPG,,,,,36.7,0.3832,0.01597,19.85,-0.0216,0.01889,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI Q70 AWD 5.6,DNE699,5,5.6,FNSXV05.6G9A,Car,420,8,AK56VAA1,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,2.61,25.6,1,Not eqipped,FNSX10031477,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0188,0.3626,261,0.0097,,0.0087,,34.1,MPG,,,,,36.7,0.3832,0.01597,19.85,-0.0216,0.01889,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
