After Hours Change (Realtime),Annualized Gain,Ask,Ask (Realtime),Ask Size,Average Daily Volume,Bid,Bid (Realtime),Bid Size,Book Value Per Share,Change,Change Change In Percent,Change From Fiftyday Moving Average,Change From Two Hundredday Moving Average,Change From Year High,Change From Year Low,Change In Percent,Change In Percent (Realtime),Change (Realtime),Commission,Currency,Days High,Days Low,Days Range,Days Range (Realtime),Days Value Change,Days Value Change (Realtime),Dividend Pay Date,Trailing Annual Dividend Yield,Trailing Annual Dividend Yield In Percent,Diluted E P S,E B I T D A,E P S Estimate Current Year,E P S Estimate Next Quarter,E P S Estimate Next Year,Ex Dividend Date,Fiftyday Moving Average,Shares Float,High Limit,Holdings Gain,Holdings Gain Percent,Holdings Gain Percent (Realtime),Holdings Gain (Realtime),Holdings Value,Holdings Value (Realtime),Last Trade Date,Last Trade Price Only,Last Trade (Realtime) With Time,Last Trade Size,Last Trade Time,Last Trade With Time,Low Limit,Market Capitalization,Market Cap (Realtime),More Info,Name,Notes,Oneyr Target Price,Open,Order Book (Realtime),P E G Ratio,P E Ratio,P E Ratio (Realtime),Percent Change From Fiftyday Moving Average,Percent Change From Two Hundredday Moving Average,Change In Percent From Year High,Percent Change From Year Low,Previous Close,Price Book,Price E P S Estimate Current Year,Price E P S Estimate Next Year,Price Paid,Price Sales,Revenue,Shares Owned,Shares Outstanding,Short Ratio,Stock Exchange,Symbol,Ticker Trend,Trade Date,Trade Links,Trade Links Additional,Two Hundredday Moving Average,Volume,Year High,Year Low,Year Range
,,,,100.0,8163.0,,,200.0,0.0,0.01,,0.25,-0.43,-4.19,1.58,0.0006,,,,,,,,,,,,,,,0.0,,0.0,,,16.88,,,,,,,,,,17.13,,100.0,,,,,,,,,,,,0.0,,,0.015,-0.0244,-0.19649999999999998,0.10160000000000001,,,,,,,,,,0.0,,,,,,,17.56,,,,
,,,,200.0,14143100.0,,,1000.0,6.47,0.06,,-0.48,0.92,-1.82,4.11,0.0026000000000000003,,,,,,,,,,,,,,,15910000000.0,1.86,0.5,2.02,,23.98,4627822000.0,,,,,,,,,23.5,,268208.0,,,,121870000000.0,,,,,24.2,,,0.85,,,-0.0202,0.04070000000000001,-0.0719,0.212,,3.62,12.63,11.63,,4.96,24490000000.0,,5185932000.0,4.9,,,,,,,22.58,,,,
,,,,400.0,381552.0,,,400.0,3.83,-0.22,,3.42,4.61,-1.33,16.66,-0.0061,,,,,,,,,,,,,,,78780000.0,1.0,0.22,1.23,,32.56,35221000.0,,,,,,,,,35.98,,6533.0,,,,2850000000.0,,,,,35.61,,,1.32,,,0.105,0.1471,-0.0356,0.8623000000000001,,9.45,35.98,29.25,,7.22,397760000.0,,79312000.0,14.6,,,,,,,31.37,,,,
,,,,100.0,239940.0,,,100.0,20.32,0.25,,0.51,0.03,-5.81,4.12,0.006,,,,,,,,,,,,,,,529500000.0,3.66,0.9,3.81,,41.28,32181000.0,,,,,,,,,41.79,,5836.0,,,,1370000000.0,,,,,43.45,,,1.13,,,0.0123,0.0008,-0.12210000000000001,0.1094,,2.04,11.42,10.97,,2.09,650440000.0,,32803000.0,12.0,,,,,,,41.76,,,,
,,,,209700.0,10349100.0,,,106000.0,6.99,-0.01,,0.16,0.81,-3.34,4.42,-0.0013000000000000002,,,,,,,,,,,,,,,3700000000.0,-0.35,-0.12,-0.34,,7.72,957314000.0,,,,,,,,,7.88,,205010.0,,,,8100000000.0,,,,,8.0,,,-3.86,,,0.0211,0.114,-0.2977,1.2775,,1.13,,,,1.7,4760000000.0,,1027735000.0,2.2,,,,,,,7.07,,,,
,,,,100.0,349294.0,,,200.0,21.91,0.54,,0.74,4.65,-4.08,15.79,0.011000000000000001,,,,,,,,,,,,,,,102450000.0,1.56,0.4,1.88,,48.88,24568000.0,,,,,,,,,49.62,,17874.0,,,,2430000000.0,,,,,59.25,,,0.32,,,0.0151,0.1033,-0.076,0.4667,,2.24,31.81,26.39,,6.48,371560000.0,,49034000.0,0.6,,,,,,,44.97,,,,
,,,,300.0,788790.0,,,100.0,5.26,0.26,,-0.65,-1.54,-6.07,2.34,0.0075,,,,,,,,,,,,,,,228020000.0,2.1,0.5,2.27,,35.38,91913000.0,,,,,,,,,34.73,,35846.0,,,,3280000000.0,,,,,37.7,,,2.55,,,-0.0183,-0.0426,-0.14880000000000002,0.0722,,6.55,16.54,15.3,,7.61,427610000.0,,94410000.0,4.0,,,,,,,36.27,,,,
,,,,200.0,17740.0,,,1200.0,3.24,0.02,,-0.02,-0.57,-2.98,0.9,0.006600000000000001,,,,,,,,,,,,,,,-52618.0,-0.08,-0.07,0.02,,3.07,9639000.0,,,,,,,,,3.05,,100.0,,,,108020000.0,,,,,4.0,,,-4.49,,,-0.005,-0.1578,-0.49420000000000003,0.4186,,0.93,,152.5,,2.54,42190000.0,,35417000.0,3.4,,,,,,,3.62,,,,
,,,,1000.0,1035550.0,,,400.0,20.56,0.66,,2.27,-6.87,-39.61,6.55,0.015300000000000001,,,,,,,,,,,,,,,999500000.0,1.08,0.19,1.57,,41.61,107603000.0,,,,,,,,,43.88,,40827.0,,,,5220000000.0,,,,,52.4,,,0.86,,,0.054400000000000004,-0.1354,-0.4744,0.17550000000000002,,2.1,40.63,27.95,,0.6,8620000000.0,,118880000.0,3.3,,,,,,,50.75,,,,
,,,,2200.0,784577.0,,,100.0,4.03,-0.02,,5.06,-5.49,-60.41,18.47,-0.0002,,,,,,,,,,,,,,,991300000.0,3.37,0.77,4.28,,95.5,38997000.0,,,,,,,,,100.56,,8586.0,,,,4240000000.0,,,,,113.44,,,0.9,,,0.053,-0.0518,-0.3753,0.225,,24.96,29.84,23.5,,0.49,8620000000.0,,42167000.0,2.1,,,,,,,106.05,,,,
,,,,100.0,5028500.0,,,100.0,21.86,0.28,,3.6,11.17,-0.17,28.32,0.0034000000000000002,,,,,,,,,,,,,,,6730000000.0,4.55,1.12,4.99,,79.97,608015000.0,,,,,,,,,83.57,,119195.0,,,,53630000000.0,,,,,77.75,,,1.52,,,0.045,0.1543,-0.002,0.5126,,3.81,18.37,16.75,,0.74,72620000000.0,,641738000.0,3.1,,,,,,,72.4,,,,
,,,,200.0,72627.0,,,1000.0,30.74,2.24,,0.74,-1.05,-23.8,46.48,0.0152,,,,,,,,,,,,,,,487530000.0,10.62,0.0,12.62,,148.46,13334000.0,,,,,,,,,149.2,,1132.0,,,,6390000000.0,,,,,190.0,,,0.87,,,0.005,-0.006999999999999999,-0.1376,0.4525,,4.78,14.05,11.82,,7.81,805940000.0,,42833000.0,1.0,,,,,,,150.25,,,,
,,,,300.0,1264000.0,,,200.0,16.44,0.32,,-1.23,-0.18,-6.21,9.88,0.0070999999999999995,,,,,,,,,,,,,,,5570000000.0,3.75,0.0,4.46,,46.82,258054000.0,,,,,,,,,45.59,,82684.0,,,,29350000000.0,,,,,47.95,,,0.0,,,-0.0263,-0.0039000000000000003,-0.1199,0.2767,,2.75,,10.22,,0.7,41770000000.0,,643736000.0,10.7,,,,,,,45.77,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,773310.0,,,100.0,5.03,0.38,,-1.15,-2.35,-10.33,3.94,0.0051,,,,,,,,,,,,,,,369360000.0,3.25,0.73,3.55,,76.08,60548000.0,,,,,,,,,74.93,,15358.0,,,,4740000000.0,,,,,80.08,,,5.33,,,-0.0151,-0.0304,-0.12119999999999999,0.0555,,14.83,23.06,21.11,,6.95,679130000.0,,63315000.0,1.2,,,,,,,77.28,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,400.0,424926.0,,,3100.0,14.47,-0.19,,0.68,1.97,-2.82,5.34,-0.009300000000000001,,,,,,,,,,,,,,,320290000.0,1.71,0.34,1.94,,19.62,27825000.0,,,,,,,,,20.3,,10722.0,,,,671340000.0,,,,,21.19,,,1.36,,,0.0347,0.1073,-0.122,0.35700000000000004,,1.42,11.87,10.46,,0.25,2710000000.0,,33071000.0,7.1,,,,,,,18.33,,,,
,,,,200.0,166360.0,,,200.0,20.81,-0.34,,0.75,-2.36,-15.99,16.95,-0.005200000000000001,,,,,,,,,,,,,,,340000000.0,2.71,0.64,3.05,,63.72,46474000.0,,,,,,,,,64.47,,4978.0,,,,4099999999.9999995,,,,,67.22,,,2.16,,,0.0118,-0.0353,-0.19870000000000002,0.3567,,3.11,23.79,21.14,,9.72,424000000.0,,63561000.0,5.8,,,,,,,66.83,,,,
,,,,9900.0,970268.0,,,5000.0,11.31,0.04,,-0.03,0.32,-1.21,1.96,0.0025,,,,,,,,,,,,,,,0.0,1.18,0.3,1.34,,15.77,151632000.0,,,,,,,,,15.74,,30846.0,,,,2590000000.0,,,,,16.97,,,1.48,,,-0.0018,0.0207,-0.0714,0.14220000000000002,,1.39,13.34,11.75,,2.24,1150000000.0,,164384000.0,3.6,,,,,,,15.42,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1400.0,230408.0,,,1600.0,2.99,0.13,,-0.5,-2.99,-8.86,0.78,0.053899999999999997,,,,,,,,,,,,,,,33080000.0,0.65,0.17,0.94,,3.04,4800000.0,,,,,,,,,2.54,,809.0,,,,70350000.0,,,,,9.0,,,0.0,,,-0.16390000000000002,-0.5404,-0.7772,0.44320000000000004,,0.81,3.91,2.7,,0.15,450910000.0,,27696000.0,1.4,,,,,,,5.53,,,,
,,,,2000.0,134534.0,,,6400.0,0.0,-0.0116,,-0.0213,-0.0788,-0.3216,0.0884,-0.0021520000000000003,,,,,,,,,,,,,,,0.0,,0.0,,,5.3997,,,,,,,,,,5.3784,,200.0,,,,,,,,,,,,0.0,,,-0.003947,-0.014436000000000001,-0.056421,0.016711,,,,,,,,,,0.0,,,,,,,5.4572,,,,
,,,,500.0,2374880.0,,,300.0,8.77,-0.06,,0.42,2.66,-1.3,9.1,-0.0016,,,,,,,,,,,,,,,0.0,1.56,0.4,1.95,,37.02,254580000.0,,,,,,,,,37.44,,96000.0,,,,20350000000.0,,,,,39.0,,,1.34,,,0.0113,0.0765,-0.0336,0.3211,,4.28,24.0,19.2,,6.45,3160000000.0,,543533000.0,3.8,,,,,,,34.78,,,,
,,,,100.0,1661000.0,,,100.0,22.52,0.09,,-0.8,6.6,-2.73,19.97,0.0013000000000000002,,,,,,,,,,,,,,,2850000000.0,4.21,1.1,4.59,,71.8,405107000.0,,,,,,,,,71.0,,104011.0,,,,28840000000.0,,,,,76.91,,,1.12,,,-0.0111,0.1024,-0.037000000000000005,0.39130000000000004,,3.15,16.86,15.47,,2.05,14050000000.0,,406220000.0,1.6,,,,,,,64.4,,,,
,,,,100.0,550998.0,,,200.0,5.9,0.25,,1.41,2.63,-3.17,16.78,0.0042,,,,,,,,,,,,,,,291780000.0,2.62,0.69,2.97,,58.55,67085000.0,,,,,,,,,59.96,,10598.0,,,,4280000000.0000005,,,,,68.77,,,1.27,,,0.0242,0.046,-0.050199999999999995,0.3886,,10.12,22.89,20.19,,1.51,2820000000.0,,71376000.0,4.5,,,,,,,57.33,,,,
,,,,100.0,103477.0,,,200.0,15.44,-0.32,,0.46,-0.37,-6.23,3.64,-0.008199999999999999,,,,,,,,,,,,,,,86200000.0,2.0,0.4,2.27,,38.36,19451000.0,,,,,,,,,38.82,,2746.0,,,,798100000.0,,,,,44.0,,,1.22,,,0.011899999999999999,-0.009300000000000001,-0.1383,0.1035,,2.54,19.41,17.1,,0.99,814820000.0,,20559000.0,7.5,,,,,,,39.19,,,,
,,,,100.0,4747800.0,,,500.0,25.82,-0.21,,-0.78,-1.09,-11.28,3.3,-0.015,,,,,,,,,,,,,,,1570000000.0,1.14,0.2,1.62,,14.53,466146000.0,,,,,,,,,13.75,,24328.0,,,,7920000000.0,,,,,20.8,,,0.94,,,-0.0538,-0.0736,-0.4507,0.31579999999999997,,0.54,12.06,8.49,,1.17,6870000000.0,,576201000.0,6.4,,,,,,,14.84,,,,
,,,,300.0,2148590.0,,,200.0,10.96,0.21,,0.19,-0.01,-2.4,2.72,0.0108,,,,,,,,,,,,,,,847300000.0,1.11,0.27,1.19,,19.43,232556000.0,,,,,,,,,19.62,,49559.0,,,,4620000000.0,,,,,20.0,,,1.9,,,0.0098,-0.0006,-0.109,0.16090000000000002,,1.77,17.68,16.49,,1.78,2570000000.0,,235528000.0,3.6,,,,,,,19.63,,,,
,,,,100.0,507371.0,,,200.0,15.15,0.47,,4.03,-0.59,-18.56,8.3,0.0096,,,,,,,,,,,,,,,851140000.0,1.36,0.2,1.7,,45.39,40526000.0,,,,,,,,,49.42,,17199.0,,,,3580000000.0,,,,,56.9,,,2.94,,,0.08869999999999999,-0.0117,-0.273,0.2018,,3.23,36.34,29.07,,1.78,1990000000.0,,72498000.0,4.3,,,,,,,50.01,,,,
,,,,100.0,311910.0,,,100.0,18.91,0.76,,1.2,-1.02,-9.79,4.68,0.0206,,,,,,,,,,,,,,,289090000.0,2.23,0.57,2.08,,36.5,53014000.0,,,,,,,,,37.7,,21559.0,,,,2950000000.0,,,,,39.29,,,3.36,,,0.033,-0.0265,-0.2061,0.1417,,1.95,16.91,18.13,,7.18,402930000.0,,78353000.0,5.2,,,,,,,38.72,,,,
,,,,100.0,286318.0,,,700.0,6.38,0.74,,1.61,-1.91,-14.48,4.07,0.0333,,,,,,,,,,,,,,,423360000.0,1.66,0.46,1.66,,21.37,68327000.0,,,,,,,,,22.98,,17644.0,,,,2120000000.0,,,,,25.88,,,2.24,,,0.0751,-0.0767,-0.3865,0.2152,,3.49,13.84,13.84,,2.02,1020000000.0,,92386000.0,4.3,,,,,,,24.89,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,1337210.0,,,100.0,5.08,0.26,,0.41,1.19,-0.9,2.97,0.0441,,,,,,,,,,,,,,,89350000.0,0.83,0.15,0.75,,5.74,68448000.0,,,,,,,,,6.15,,24263.0,,,,551880000.0,,,,,6.88,,,1.1,,,0.0721,0.23940000000000003,-0.1277,0.934,,1.16,7.41,8.2,,2.33,226480000.0,,89736000.0,5.1,,,,,,,4.96,,,,
,,,,100.0,43779.0,,,200.0,13.79,0.49,,0.46,-1.62,-7.71,2.18,0.0194,,,,,,,,,,,,,,,7340000.0,,0.0,,,25.29,17710000.0,,,,,,,,,25.75,,1006.0,,,,531610000.0,,,,,65.0,,,0.0,,,0.0183,-0.0591,-0.2304,0.0925,,1.83,,,,10.18,51250000.0,,20645000.0,8.8,,,,,,,27.37,,,,
,,,,100.0,115545.0,,,800.0,0.0,0.3901,,0.2112,2.9809,-1.1299,11.0701,0.011146000000000001,,,,,,,,,,,,,,,0.0,,0.0,,,35.1789,,,,,,,,,,35.3901,,200.0,,,,,,,,,,,,0.0,,,0.006004000000000001,0.09197699999999999,-0.030939,0.45518500000000006,,,,,,,,,,0.0,,,,,,,32.4092,,,,
,,,,2700.0,191532.0,,,200.0,0.0,0.01,,0.51,1.09,-0.09,4.32,0.0005,,,,,,,,,,,,,,,0.0,,0.0,,,20.39,,,,,,,,,,20.9,,100.0,,,,804650000.0,,,,,,,,0.0,,,0.0248,0.055,-0.0043,0.2606,,,,,,,,,38500000.0,0.0,,,,,,,19.81,,,,
,,,,700.0,72053.0,,,100.0,0.0,0.09,,-0.36,1.99,-1.63,8.28,0.0033000000000000004,,,,,,,,,,,,,,,0.0,,0.0,,,27.88,,,,,,,,,,27.52,,206.0,,,,,,,,,,,,0.0,,,-0.0129,0.0781,-0.0559,0.4304,,,,,,,,,,0.0,,,,,,,25.53,,,,
,,,,600.0,158329.0,,,200.0,8.4,0.22,,-0.45,1.53,-3.56,4.49,0.0097,,,,,,,,,,,,,,,901290000.0,2.0,0.51,2.11,,23.28,36855000.0,,,,,,,,,22.83,,2324.0,,,,4430000000.0,,,,,18.97,,,5.39,,,-0.0195,0.07200000000000001,-0.1349,0.24480000000000002,,2.69,11.41,10.82,,1.16,3770000000.0,,193831000.0,4.1,,,,,,,21.3,,,,
,,,,100.0,171403.0,,,200.0,10.16,-0.07,,-0.09,0.54,-1.83,2.25,-0.0059,,,,,,,,,,,,,,,9430000000.0,1.68,0.0,2.34,,11.8,1565620000.0,,,,,,,,,11.71,,1868.0,,,,22640000000.0,,,,,16.09,,,0.0,,,-0.0077,0.0479,-0.1352,0.2378,,1.16,,,,0.96,23680000000.0,,1933485000.0,3.0,,,,,,,11.17,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,335744.0,,,100.0,38.94,-0.23,,5.24,7.71,-0.66,17.98,-0.0021,,,,,,,,,,,,,,,393200000.0,5.73,1.4,6.23,,103.28,34582000.0,,,,,,,,,108.52,,8781.0,,,,3830000000.0,,,,,106.8,,,1.85,,,0.050800000000000005,0.0765,-0.006,0.1986,,2.79,18.94,17.42,,1.6,2390000000.0,,35266000.0,1.4,,,,,,,100.81,,,,
,,,,100.0,275444.0,,,100.0,46.17,-0.32,,0.44,6.73,-1.94,21.59,-0.0026000000000000003,,,,,,,,,,,,,,,411060000.0,6.23,1.54,7.17,,120.71,41269000.0,,,,,,,,,121.15,,6044.0,,,,5020000000.0,,,,,131.22,,,1.58,,,0.0037,0.0588,-0.0158,0.2169,,2.63,19.45,16.9,,2.76,1830000000.0,,41442000.0,9.9,,,,,,,114.42,,,,
,,,,1000.0,2066320.0,,,9100.0,12.77,-0.14,,-1.13,-3.18,-7.36,0.55,-0.0092,,,,,,,,,,,,,,,3330000000.0,1.17,0.28,1.2,,16.27,570373000.0,,,,,,,,,15.14,,23534.0,,,,17010000000.000002,,,,,19.69,,,1.87,,,-0.0694,-0.1736,-0.3271,0.037700000000000004,,1.2,12.94,12.62,,1.54,11160000000.0,,1123269000.0,6.6,,,,,,,18.32,,,,
,,,,11400.0,1247040.0,,,9400.0,5.05,0.02,,-0.54,-0.72,-3.4,0.84,0.0014000000000000002,,,,,,,,,,,,,,,17170000000.000002,0.91,0.0,1.05,,14.65,4519873000.0,,,,,,,,,14.11,,30122.0,,,,63900000000.0,,,,,14.99,,,-2.65,,,-0.0369,-0.0483,-0.1942,0.0633,,2.79,15.51,13.44,,1.15,55350000000.0,,4528976000.0,2.8,,,,,,,14.83,,,,
,,,,5700.0,40064.0,,,200.0,36.388,0.0201,,0.2987,1.11,-0.0899,3.2101,0.0008309999999999999,,,,,,,,,,,,,,,632160000.0,,0.0,,,23.9114,89015000.0,,,,,,,,,24.2101,,500.0,,,,2610000000.0,,,,,,,,0.0,,,0.012492000000000001,0.048052000000000004,-0.0037,0.152862,,0.6648,,,,0.5211,5010000000.0,,107906000.0,0.0,,,,,,,23.1001,,,,
,,,,100.0,21776.0,,,100.0,36.39,0.02,,0.32,0.52,-0.22,1.36,0.0008,,,,,,,,,,,,,,,632160000.0,,0.0,,,25.18,89015000.0,,,,,,,,,25.5,,100.0,,,,2750000000.0,,,,,,,,0.0,,,0.012700000000000001,0.020800000000000003,-0.0086,0.0563,,0.7,,,,0.55,5010000000.0,,107906000.0,0.0,,,,,,,24.98,,,,
,,,,200.0,4373.0,,,300.0,36.388,0.108,,-0.165,0.129,-0.482,0.968,0.00429,,,,,,,,,,,,,,,632160000.0,,0.0,,,25.433,89015000.0,,,,,,,,,25.268,,100.0,,,,2730000000.0,,,,,,,,0.0,,,-0.006500000000000001,0.00512,-0.01872,0.03984,,0.691,,,,0.542,5010000000.0,,107906000.0,0.0,,,,,,,25.139,,,,
,,,,200.0,29123.0,,,100.0,36.39,0.01,,0.23,0.63,-0.41,1.39,0.0004,,,,,,,,,,,,,,,632160000.0,,0.0,,,25.66,89015000.0,,,,,,,,,25.89,,100.0,,,,2790000000.0,,,,,,,,0.0,,,0.0089,0.0248,-0.015600000000000001,0.0567,,0.71,,,,0.56,5010000000.0,,107906000.0,0.0,,,,,,,25.26,,,,
,,,,100.0,615866.0,,,100.0,36.39,-0.06,,1.15,1.94,-1.6,4.62,-0.0022,,,,,,,,,,,,,,,632160000.0,-0.77,-0.14,0.07,,25.66,89015000.0,,,,,,,,,26.81,,17536.0,,,,2890000000.0,,,,,34.33,,,-1.66,,,0.045,0.078,-0.0563,0.2082,,0.74,,383.0,,0.58,5010000000.0,,107906000.0,3.0,,,,,,,24.87,,,,
,,,,100.0,274874.0,,,100.0,9.78,0.18,,0.43,-0.71,-4.42,1.99,0.005200000000000001,,,,,,,,,,,,,,,3120000000.0,2.54,0.64,2.7,,34.09,607002000.0,,,,,,,,,34.52,,3045.0,,,,21020000000.0,,,,,45.87,,,2.24,,,0.0126,-0.0203,-0.1135,0.061200000000000004,,3.51,13.59,12.79,,2.19,9540000000.0,,609000000.0,9.7,,,,,,,35.23,,,,
,,,,400.0,55237.0,,,1000.0,0.0,-0.07,,2.6,2.35,-1.17,4.71,-0.0026000000000000003,,,,,,,,,,,,,,,0.0,,0.0,,,24.48,,,,,,,,,,27.08,,300.0,,,,,,,,,,,,0.0,,,0.10619999999999999,0.0951,-0.0414,0.21050000000000002,,,,,,,,,,0.0,,,,,,,24.73,,,,
,,,,200.0,60876.0,,,800.0,0.0,-0.01,,0.73,-0.06,-3.23,1.89,-0.0006,,,,,,,,,,,,,,,0.0,,0.0,,,15.47,,,,,,,,,,16.2,,110.0,,,,,,,,,,,,0.0,,,0.047400000000000005,-0.0034000000000000002,-0.16620000000000001,0.13210000000000002,,,,,,,,,,0.0,,,,,,,16.26,,,,
,,,,1800.0,198224.0,,,800.0,0.0,-0.02,,0.0,-0.7,-3.62,0.41,-0.0018,,,,,,,,,,,,,,,0.0,,0.0,,,11.02,,,,,,,,,,11.02,,3500.0,,,,,,,,,,,,0.0,,,0.0004,-0.06,-0.24730000000000002,0.0386,,,,,,,,,,0.0,,,,,,,11.72,,,,
,,,,2900.0,337060.0,,,2700.0,0.0,0.04,,0.08,-0.13,-0.93,0.45,0.0055000000000000005,,,,,,,,,,,,,,,0.0,,0.0,,,7.26,,,,,,,,,,7.34,,589.0,,,,,,,,,,,,0.0,,,0.010700000000000001,-0.017,-0.1125,0.0653,,,,,,,,,,0.0,,,,,,,7.47,,,,
,,,,1200.0,42297.0,,,100.0,0.0,-0.04,,0.86,0.31,-4.86,2.54,-0.0037,,,,,,,,,,,,,,,0.0,,0.0,,,9.85,,,,,,,,,,10.71,,100.0,,,,,,,,,,,,0.0,,,0.0876,0.029900000000000003,-0.3121,0.3109,,,,,,,,,,0.0,,,,,,,10.4,,,,
,,,,100.0,944387.0,,,400.0,3.33,0.8,,1.29,2.98,-3.82,11.66,0.0139,,,,,,,,,,,,,,,344300000.0,2.96,0.51,3.47,,56.89,47311000.0,,,,,,,,,58.18,,9225.0,,,,3540000000.0,,,,,61.0,,,1.33,,,0.0226,0.054000000000000006,-0.0616,0.2506,,17.24,19.66,16.77,,1.17,2990000000.0,,60922000.0,4.3,,,,,,,55.2,,,,
,,,,600.0,2225790.0,,,100.0,21.72,0.07,,1.79,-2.49,-18.28,3.89,0.0023,,,,,,,,,,,,,,,2680000000.0,1.42,0.38,1.67,,28.38,232754000.0,,,,,,,,,30.17,,45197.0,,,,17810000000.0,,,,,31.81,,,2.79,,,0.0633,-0.0763,-0.37729999999999997,0.14800000000000002,,1.39,21.25,18.07,,1.72,10340000000.0,,590268000.0,2.5,,,,,,,32.66,,,,
,,,,100.0,1920480.0,,,100.0,6.62,-0.01,,1.87,0.44,-13.07,12.59,-0.0002,,,,,,,,,,,,,,,1950000000.0,2.02,0.37,2.65,,48.67,83427000.0,,,,,,,,,50.54,,70305.0,,,,4980000000.0,,,,,61.73,,,2.53,,,0.0384,0.0088,-0.20550000000000002,0.3318,,7.64,25.02,19.07,,0.3,16620000000.000002,,98494000.0,4.8,,,,,,,50.1,,,,
,,,,100.0,62027.0,,,200.0,15.24,-0.46,,-0.65,-2.94,-12.72,3.56,-0.006999999999999999,,,,,,,,,,,,,,,92160000.0,2.61,0.78,3.25,,65.71,18024000.0,,,,,,,,,65.06,,2223.0,,,,1200000000.0,,,,,69.33,,,2.01,,,-0.0099,-0.0432,-0.1635,0.0579,,4.3,24.93,20.02,,1.47,821980000.0,,18415000.0,5.4,,,,,,,68.0,,,,
,,,,200.0,538231.0,,,1100.0,8.12,-0.71,,-0.53,1.79,-12.74,9.84,-0.0124,,,,,,,,,,,,,,,736000000.0,4.86,1.44,5.71,,57.01,59643000.0,,,,,,,,,56.48,,23264.0,,,,3460000000.0,,,,,63.08,,,1.0,,,-0.009300000000000001,0.0327,-0.1841,0.21100000000000002,,7.04,11.62,9.89,,0.42,8420000000.0,,61288000.0,3.9,,,,,,,54.69,,,,
,,,,400.0,16297.0,,,200.0,0.0,-0.0154,,0.3369,0.6048,-0.0654,1.6546,-0.000616,,,,,,,,,,,,,,,3710000000.0,,0.0,,,24.6677,,,,,,,,,,25.0046,,102.0,,,,,,,,,,,,0.0,,,0.013658,0.024787,-0.002609,0.07086100000000001,,,,,,,11170000000.0,,,0.0,,,,,,,24.3998,,,,
,,,,100.0,18140.0,,,7600.0,0.0,-0.06,,0.24,0.55,-0.17,1.72,-0.0024,,,,,,,,,,,,,,,3710000000.0,,0.0,,,24.91,,,,,,,,,,25.15,,375.0,,,,,,,,,,,,0.0,,,0.0097,0.0223,-0.0067,0.0734,,,,,,,11170000000.0,,,0.0,,,,,,,24.6,,,,
,,,,200.0,1837100.0,,,300.0,11.54,-1.03,,1.09,1.55,-3.21,7.2,-0.022400000000000003,,,,,,,,,,,,,,,601000000.0,2.57,0.64,2.9,,43.77,144833000.0,,,,,,,,,44.86,,142091.0,,,,6550000000.0,,,,,43.32,,,2.38,,,0.025,0.0358,-0.0668,0.1912,,3.98,17.46,15.47,,2.45,2730000000.0,,146000000.0,15.1,,,,,,,43.31,,,,
,,,,500.0,1709130.0,,,100.0,9.6,0.18,,0.03,0.34,-1.51,3.35,0.0094,,,,,,,,,,,,,,,355860000.0,0.96,0.35,1.38,,19.34,204063000.0,,,,,,,,,19.37,,36223.0,,,,4219999999.9999995,,,,,21.64,,,1.95,,,0.0014000000000000002,0.0178,-0.0723,0.2091,,2.0,20.18,14.04,,2.54,1650000000.0,,217783000.0,4.5,,,,,,,19.03,,,,
,,,,400.0,2323680.0,,,100.0,19.03,0.17,,0.21,-0.52,-18.03,4.64,0.0064,,,,,,,,,,,,,,,601900000.0,2.18,0.75,2.63,,26.44,101859000.0,,,,,,,,,26.65,,26304.0,,,,2830000000.0,,,,,29.25,,,1.44,,,0.008,-0.0191,-0.4035,0.2108,,1.39,12.22,10.13,,0.38,7310000000.0,,106199000.0,3.1,,,,,,,27.17,,,,
